"destino_id","destino_nome","pais_encontrado","hotel_count","classificacao","acao","prioridade_acao","latitude","longitude","motivo"
"25109","Katsina-ala","Nigeria","4","real","manter","","7.313762","9.5660977","lugar (/administrative, imp=0.32)"
"27719","Dhanyakuria","India","4","real","manter","","22.7026103","88.7563242","estrada/percurso (photon: highway/unclassified)"
"28124","Pakur","India","4","real","manter","","24.5325908","87.593232","lugar (/administrative, imp=0.47)"
"26573","Janakkala","Finland","4","real","manter","","60.9063816","24.6186447","lugar (/administrative, imp=0.46)"
"22092","Isla Carenero","Panama","4","real","manter","","9.3465691","-82.2317781","lugar (/island, imp=0.18)"
"12319","Mount Carmel Junction","United States","4","real","manter","","37.2235538","-112.681233","lugar (/neighbourhood, imp=0.23)"
"27314","Tarana","Australia","4","real","manter","","-33.526242","149.9071257","lugar (/administrative, imp=0.28)"
"17851","Ullal","India","4","real","manter","","12.8181202","74.8459375","lugar (/town, imp=0.32)"
"28088","West Sundarbans","India","4","real","manter","","22.0315881","88.6873161","POI com nome correspondente (photon: landuse/religious)"
"25983","Iyin Ekiti","Nigeria","4","real","manter","","7.659461","5.1640258","lugar (/village, imp=0.15)"
"27301","Salcoatitán","El Salvador","4","real","manter","","13.8335596","-89.7612912","lugar (/administrative, imp=0.29)"
"25554","Saint-Léon-le-Grand","Canada","4","real","manter","","48.380426","-67.504807","lugar (/administrative, imp=0.31)"
"26483","Parikkala","Finland","4","real","manter","","61.5579662","29.5013573","lugar (/administrative, imp=0.47)"
"27133","Pomorie","Bulgaria","4","real","manter","","42.5684133","27.6167754","lugar (/administrative, imp=0.54)"
"26748","Paragliding in Kosovo","Kosova / Kosovo","4","real","manter","","42.22904","20.833902","POI real (photon: tourism/viewpoint)"
"20749","Kotdwar","India","4","real","manter","","29.7459823","78.5201358","lugar (/city, imp=0.61)"
"20303","North Tonawanda","United States","4","real","manter","","43.0407742","-78.8660527","lugar (/administrative, imp=0.44)"
"18875","Yala National Park","Sri Lanka","4","real","manter","","6.5709721","81.5072819","lugar (/national_park, imp=0.37)"
"24122","Defiance","United States","4","real","manter","","41.3203058","-84.5084835","lugar (/administrative, imp=0.55)"
"15239","Saharan Algeria","Algeria","4","real","manter","","32.9059202","-0.4657248","lugar (/mountain_range, imp=0.44)"
"26356","Morne Seychellois National Park","Sesel","4","real","manter","","-4.6769764","55.4834164","nao encontrado; classificado como real (provavelmente existe); coords via photon"
"25586","Andro","Greece","4","real","manter","","37.8408347","24.8623824","lugar (/island, imp=0.54)"
"26929","Pielavesi","Finland","4","real","manter","","63.291125","26.5315312","lugar (/water, imp=0.47)"
"17148","Tassili n'Ajjer Cultural Park","Algeria","4","real","manter","","24.664678","8.7875805","lugar pequeno (/nature_reserve, imp=0.08)"
"6668","Tian Song Pi Agricultural Leisure Area","XX","4","real","manter","","","","nao encontrado; classificado como real (provavelmente existe)"
"16311","Snow Canyon State Park","United States","4","real","manter","","37.2535908","-113.6477378","lugar pequeno (/park, imp=0.08)"
"20885","Llansteffan","United Kingdom","4","real","manter","","51.772463","-4.3927996","lugar (/village, imp=0.39)"
"25545","Hartz Mountains National Park","Australia","4","real","manter","","-43.208637","146.7638047","lugar (/nature_reserve, imp=0.36)"
"23651","Tarnobrzeg","Poland","4","real","manter","","50.5729327","21.6791667","lugar (/administrative, imp=0.53)"
"26433","Grand Anse","Haiti","4","real","manter","","18.5304144","-74.1511463","lugar (/state, imp=0.29)"
"15949","Sewanee","United States","4","real","manter","","35.200644","-85.9195237","lugar (/census, imp=0.43)"
"22590","Inland of Finland Proper","Suomi","4","real","manter","","60.8756698","22.9752415","nao encontrado; classificado como real (provavelmente existe); coords via photon"
"21143","Maragheh","Iran","4","real","manter","","37.3913128","46.2435751","lugar (/administrative, imp=0.55)"
"15997","Sharpsburg","United States","4","real","manter","","40.8018143","-94.6408202","lugar (/administrative, imp=0.46)"
"23298","Kaithal","India","4","real","manter","","29.7996588","76.3989903","lugar (/city, imp=0.47)"
"16028","Shelter Island","United States","4","real","manter","","41.0682649","-72.3388956","lugar (/administrative, imp=0.46)"
"25646","Newcomerstown","United States","4","real","manter","","40.2722923","-81.6059541","lugar (/administrative, imp=0.36)"
"18718","Windward Coast (Oahu)","France","4","real","manter","","-17.747868","-149.5406251","lugar (photon: waterway/river)"
"28012","Nin","Croatia","4","real","manter","","44.2430736","15.1840255","lugar (/administrative, imp=0.50)"
"24154","Akhalkalaki","Georgia","4","real","manter","","41.4077907","43.4854274","lugar (/town, imp=0.49)"
"15586","Santa Clarita","United States","4","real","manter","","34.4127963","-118.5538088","lugar (/administrative, imp=0.56)"
"25543","Mole Creek Karst National Park","Australia","4","real","manter","","-41.5790358","146.2643034","lugar (/nature_reserve, imp=0.34)"
"21384","Fouman","Iran","4","real","manter","","37.2273234","49.3141954","lugar (/town, imp=0.50)"
"19210","Lake Park","United States","4","real","manter","","43.455556","-95.3207429","lugar (/administrative, imp=0.46)"
"17061","Talofofo","United States","4","real","manter","","13.353904","144.7532932","lugar (/census, imp=0.37)"
"20548","San Juan Bautista","Argentina","4","real","manter","","-34.8044384","-58.2783224","lugar (/administrative, imp=0.46)"
"15568","San Ramon (Costa Rica)","Costa Rica","4","real","manter","","10.2182194","-84.5714706","lugar (/administrative, imp=0.45)"
"27899","Sant Feliu de Llobregat","Spain","4","real","manter","","41.3812851","2.0446381","lugar (/administrative, imp=0.55)"
"26694","Pleasant Bay","United States","4","real","manter","","44.5095226","-67.7677754","lugar (/bay, imp=0.38)"
"21985","Santa Teresa Gallura","Italy","4","real","manter","","41.241377","9.188518","lugar (/administrative, imp=0.51)"
"22893","Fenelon Falls","Canada","4","real","manter","","44.5370301","-78.7363805","lugar (/town, imp=0.29)"
"11637","Matale","Sri Lanka","4","real","manter","","7.698211","80.660908","lugar (/administrative, imp=0.46)"
"26888","Liperi","Finland","4","real","manter","","62.5314503","29.3872024","lugar (/administrative, imp=0.47)"
"27147","L'Esquirol","Spain","4","real","manter","","42.0340216","2.3697082","lugar (/administrative, imp=0.54)"
"19316","Arillas","Greece","4","real","manter","","39.3583664","20.2925591","lugar (/hamlet, imp=0.13)"
"25464","Bungonia National Park","Australia","4","real","manter","","-34.7995504","150.0227251","lugar (/nature_reserve, imp=0.35)"
"24811","Narashino","Japan","4","real","manter","","35.6816753","140.0272065","lugar (/administrative, imp=0.51)"
"28416","Bytča","Slovakia","4","real","manter","","49.2235748","18.5586825","lugar (/administrative, imp=0.48)"
"26415","Pozantı","Turkey","4","real","manter","","37.4229083","34.8731665","lugar (/station, imp=0.45)"
"15365","Sallisaw","United States","4","real","manter","","35.4587305","-94.7879436","lugar (/administrative, imp=0.45)"
"21311","Malbazar","India","4","real","manter","","26.8658935","88.7373863","lugar (/station, imp=0.14)"
"26539","Dekina","Nigeria","4","real","manter","","7.5953906","7.1434419","lugar (/administrative, imp=0.25)"
"22733","Wroxham and Hoveton","United Kingdom","4","real","manter","","52.7155355","1.4080786","lugar (/station, imp=0.35)"
"24342","Hagerman","United States","4","real","manter","","42.8121244","-114.898669","lugar (/administrative, imp=0.38)"
"27548","Skykomish Valley","United States","4","real","manter","","47.3200336","-123.2641134","estrada/percurso (photon: highway/tertiary)"
"23920","Frankenstein","Germany","4","real","manter","","49.4401766","7.9746149","lugar (/administrative, imp=0.44)"
"24212","Brackley Beach-Stanhope","Canada","4","real","manter","","46.4240447","-63.1920774","lugar (photon: place/village)"
"17337","Thompson Falls","United States","4","real","manter","","47.5971287","-115.344309","lugar (/administrative, imp=0.41)"
"26448","Arthur-Pieman Conservation Area","Australia","4","real","manter","","-41.3517823","144.8979448","nao encontrado; classificado como real (provavelmente existe); coords via photon"
"20216","Allenhurst","United States","4","real","manter","","40.2362237","-74.0006926","lugar (/administrative, imp=0.44)"
"27879","Kandos","Australia","4","real","manter","","-32.8588738","149.9742902","lugar (/administrative, imp=0.24)"
"18847","Xiandu","China","4","real","manter","","30.7603695","106.8892581","lugar (/town, imp=0.28)"
"27716","Mandeville (Jamaica)","Jamaica","4","real","manter","","18.0431254","-77.50741","lugar (/town, imp=0.42)"
"24011","Driving in Japan","日本","4","nao-e-lugar","remover/flag","baixa","","","conceito/tema de viagem (nao e lugar real)"
"26935","Alavieska","Finland","4","real","manter","","64.1701074","24.2991417","lugar (/administrative, imp=0.42)"
"27129","Juodkrantė","Lithuania","4","real","manter","","55.5428815","21.1217962","lugar (/suburb, imp=0.38)"
"25683","Ilawe-Ekiti","Nigeria","4","real","manter","","7.5989035","5.1057231","lugar (/town, imp=0.16)"
"18697","Wilsons Promontory National Park","Australia","4","real","manter","","-38.9567021","146.3514784","lugar (/nature_reserve, imp=0.37)"
"25970","Numan","Nigeria","4","real","manter","","9.4598443","12.0359283","lugar (/administrative, imp=0.30)"
"17662","Trinidad (Paraguay)","Paraguay","4","real","manter","","-27.1288168","-55.7043941","lugar (/administrative, imp=0.34)"
"26469","Raghunathpur","India","4","real","manter","","20.3519157","86.1499006","lugar (/station, imp=0.32)"
"27523","Scott Pilgrim locations","日本","4","nao-e-lugar","remover/flag","baixa","","","conceito/tema de viagem (nao e lugar real)"
"15462","Sandoyar","Faroe Islands","4","real","manter","","61.8333877","-6.7239899","lugar (/administrative, imp=0.24)"
"26887","Juuka","Finland","4","real","manter","","63.2412699","29.2537501","lugar (/administrative, imp=0.45)"
"26200","Sanamahism","Suomi","4","real","manter","","60.1703374","25.0117347","ambiguo (photon: information/board); classificado como real (provavelmente existe)"
"19941","Dubai International Airport","United Arab Emirates","4","real","manter","","25.2515424","55.3666519","lugar (/aerodrome, imp=0.57)"
"25995","Volcan","Panama","4","real","manter","","8.7806194","-82.6442845","lugar (/administrative, imp=0.42)"
"18734","Winter Harbor","United States","4","real","manter","","44.3948755","-68.0841096","lugar (/administrative, imp=0.39)"
"25667","Okeho","Nigeria","4","real","manter","","6.524152","3.325054","lugar (photon: highway/residential)"
"24044","Balayan","Philippines","4","real","manter","","13.9381793","120.7294945","lugar (/administrative, imp=0.40)"
"25553","Saint-Sévère","Canada","4","real","manter","","46.347402","-72.900124","lugar (/administrative, imp=0.29)"
"25494","Szigetújfalu","Hungary","4","real","manter","","47.2332083","18.9235417","lugar (/administrative, imp=0.47)"
"25653","Ewu","United States","4","real","manter","","60.9398817","-164.6421682","lugar (/aerodrome, imp=0.42)"
"23909","Menthon St. Bernard","France","4","real","manter","","45.8597877","6.1961189","lugar (/administrative, imp=0.54)"
"24014","Ruifang","Taiwan","4","real","manter","","25.1089107","121.8097683","lugar (/administrative, imp=0.47)"
"19453","Cumberland Falls State Resort Park","United States","4","real","manter","","36.8361266","-84.3412397","lugar (photon: leisure/park)"
"26603","PheZulu Safari Park","中国","4","real","manter","","23.0053104","113.3093046","POI real (photon: tourism/zoo)"
"12574","Nalanda","India","4","real","manter","","25.1364914","85.4436546","lugar (/park, imp=0.61)"
"25848","Opobo","Nigeria","4","real","manter","","4.564844","7.547802","lugar (/village, imp=0.35)"
"26186","Weddin Mountains National Park","Australia","4","real","manter","","-33.9448447","147.9859465","lugar (/nature_reserve, imp=0.41)"
"23460","L'Escala","Spain","4","real","manter","","42.113535","3.1387422","lugar (/administrative, imp=0.53)"
"27566","Nangere","Nigeria","4","real","manter","","11.8075446","11.0562868","lugar (/administrative, imp=0.26)"
"25611","Kunszentmárton","Hungary","4","real","manter","","46.8399054","20.2908813","lugar (/administrative, imp=0.47)"
"15597","Santa Cruz la Laguna","Guatemala","4","real","manter","","14.7453034","-91.2189923","lugar (/administrative, imp=0.32)"
"18902","Yankari Game Reserve","Nigeria","4","real","manter","","9.7557077","10.5090867","lugar (photon: landuse/residential)"
"25610","Törökszentmiklós","Hungary","4","real","manter","","47.1793568","20.409153","lugar (/administrative, imp=0.48)"
"15232","Sagara","Japan","4","real","manter","","32.291777","130.838558","lugar (/administrative, imp=0.42)"
"27196","Manapouri","New Zealand","4","real","manter","","-45.5651472","167.6133964","lugar (/village, imp=0.39)"
"22587","Anholt","Danmark","4","real","manter","","56.7128298","11.562026","nao encontrado; classificado como real (provavelmente existe); coords via photon"
"25823","Ososo","Nigeria","4","real","manter","","7.411966","6.256104","lugar (/village, imp=0.15)"
"21067","Moyogalpa","Nicaragua","4","real","manter","","11.5174356","-85.6928677","lugar (/administrative, imp=0.28)"
"28069","Sanjay Gandhi National Park","India","4","real","manter","","19.215041","72.9121984","lugar (/national_park, imp=0.42)"
"26523","Gobardanga","India","4","real","manter","","22.8774039","88.7643956","lugar (/residential, imp=0.44)"
"10744","Leonardtown","United States","4","real","manter","","38.2912431","-76.6357946","lugar (/administrative, imp=0.44)"
"26253","Bonne-Espérance","Canada","4","real","manter","","51.4739221","-57.7079499","lugar (/administrative, imp=0.39)"
"28468","Cachi","Argentina","4","real","manter","","-25.1198873","-66.1619367","lugar (/administrative, imp=0.35)"
"27863","Tapa","India","4","real","manter","","30.3030899","75.3669298","lugar (/station, imp=0.61)"
"18727","Winsen an der Aller","Deutschland","4","real","manter","","52.6929795","9.9810401","lugar (photon: highway/residential)"
"21471","Cartwright (Labrador)","Canada","4","real","manter","","53.7062458","-57.0198174","lugar (/administrative, imp=0.44)"
"23242","Mount Revelstoke National Park","Canada","4","real","manter","","51.0956794","-118.0378813","lugar (/national_park, imp=0.49)"
"25814","Ifelodun","Nigeria","4","real","manter","","7.9045165","4.6370338","lugar (/administrative, imp=0.30)"
"19086","Balashikha","Russia","4","real","manter","","55.7997662","37.9373707","lugar (/city, imp=0.56)"
"9983","Kingfield and Carrabassett Valley","United States","4","real","manter","","45.0757927","-70.2039496","estrada/percurso (photon: highway/track)"
"18906","Yardley","United States","4","real","manter","","40.242506","-74.8389704","lugar (/administrative, imp=0.42)"
"28405","Mahabubnagar","India","4","real","manter","","16.6965686","77.9591146","lugar (/administrative, imp=0.44)"
"28399","Yaguarón","Brazil","4","real","manter","","-32.5662724","-53.3765705","lugar (/administrative, imp=0.54)"
"28110","Duck Creek Village","United States","4","real","manter","","37.523591","-112.662992","lugar (/village, imp=0.21)"
"24400","Barrhead","Canada","4","real","manter","","54.1262362","-114.4044117","lugar (/administrative, imp=0.45)"
"17095","Tanji","Gambia","4","real","manter","","13.3617768","-16.7768149","lugar (photon: waterway/river)"
"27457","Palo Verde National Park","Costa Rica","4","real","manter","","10.3501183","-85.3350975","lugar (/national_park, imp=0.29)"
"19535","Kashrut","ایران","4","real","manter","","29.6203251","51.6520826","lugar (photon: place/town)"
"17402","Timucuan Ecological and Historic Preserve","United States","4","real","manter","","30.4674614","-81.4514775","lugar (photon: leisure/park)"
"23270","Kinsarvik","Norway","4","real","manter","","60.3757875","6.7196524","lugar (/village, imp=0.15)"
"18341","Walvis Bay","Namibia","4","real","manter","","-22.9557607","14.5071125","lugar (/city, imp=0.53)"
"25714","Ikija","Nigeria","4","real","manter","","7.033333","3.316667","lugar (/hamlet, imp=0.13)"
"25228","Akhtala","Armenia","4","real","manter","","41.1481619","44.7698018","lugar (/town, imp=0.47)"
"25358","Mount Kaputar National Park","Australia","4","real","manter","","-30.306686","150.1424214","lugar (/nature_reserve, imp=0.42)"
"26409","Magetan","East Java","4","real","manter","","-7.6542489","111.3360565","lugar (/administrative, imp=0.44)"
"27894","Prats de Lluçanès","Spain","4","real","manter","","42.0085421","2.0298689","lugar (/administrative, imp=0.54)"
"11814","Mercer Island","United States","4","real","manter","","47.5766324","-122.2276378","lugar (/administrative, imp=0.49)"
"19382","Khewra Salt Mine","پاکستان","4","real","manter","","32.6468552","73.0072922","ambiguo (photon: railway/narrow_gauge); classificado como real (provavelmente existe)"
"8502","Haraz Mountains","United States","4","real","manter","","33.701774","-85.1324474","lugar (photon: natural/peak)"
"28002","Abbots Leigh","United Kingdom","4","real","manter","","51.4608151","-2.6590097","nao encontrado; classificado como real (provavelmente existe); coords via photon"
"19332","Carara National Park","Costa Rica","4","real","manter","","9.7900999","-84.5709133","lugar (/national_park, imp=0.32)"
"25698","Ogijo","Nigeria","4","real","manter","","6.7039423","3.5110327","POI real (photon: amenity/police)"
"21636","Palm City","United States","4","real","manter","","27.1713925","-80.2842217","lugar (/census, imp=0.36)"
"25629","Kingfisher","United States","4","real","manter","","35.9471931","-97.9641244","lugar (/administrative, imp=0.52)"
"25687","Afon","United Kingdom","4","real","manter","","52.8247384","-3.7329127","lugar (photon: waterway/river)"
"26444","Brigantine","United States","4","real","manter","","39.4101171","-74.3645906","lugar (/administrative, imp=0.41)"
"27341","Somanya","Ghana","4","real","manter","","6.104821","-0.01483","lugar (/town, imp=0.16)"
"22873","Charklik (Ruoqiang)","China","4","real","manter","","39.0232881","88.1644768","lugar (/city, imp=0.46)"
"26210","Carstairs","Canada","4","real","manter","","51.5622066","-114.095172","lugar (/administrative, imp=0.43)"
"25684","Benue State","Nigeria","4","real","manter","","7.3505747","8.7772877","lugar (/administrative, imp=0.51)"
"24547","Sharda Valley","Pakistan","4","real","manter","","34.7932448","74.1932533","lugar (/administrative, imp=0.20)"
"26163","Shey-Phoksundo National Park","Nepal","4","real","manter","","29.372819","82.8364437","lugar (/national_park, imp=0.32)"
"25269","Samsula-Tomoka Farms","United States","4","real","manter","","29.072905","-81.0681368","estrada/percurso (photon: highway/secondary)"
"27228","Culturally significant landscape in Casares","XX","4","real","manter","","","","nao encontrado; classificado como real (provavelmente existe)"
"15283","Saint Kitts and Nevis","United Kingdom","4","real","manter","","51.5013309","-0.1869389","lugar pequeno real (baixa importancia no OSM)"
"26789","Covelong and Muttukadu","Canada","4","real","manter","","47.5709138","-53.6787975","lugar (photon: place/town)"
"17959","Valbonne and Biot","France","4","real","manter","","43.6359155","7.0661936","estrada/percurso (photon: highway/secondary)"
